"key","status","en_was","en","translation"
"data.restaurants.kakopetria-trout.winterTip","new","","Do Caledonia or Kryos Potamos in the morning. Kakopetria for lunch. Psaróvrasto—trout poached in wine and herbs.","Le matin, Caledonia ou Kryos Potamos. Kakopetria pour déjeuner. Psaróvrasto — truite pochée au vin et aux herbes."
"data.restaurants.kathikas-tavernas.bestTimeToVisit","new","","Lunch; after morning trail","Déjeuner ; après le sentier du matin"
"data.restaurants.kathikas-tavernas.description","new","","Kathikas village on the Akamas loop. Traditional tavernas; meze, local wine. The Farmyard is the star—book ahead; others offer simpler fare. Combine with Adonis, Aphrodite, or Smigies in the morning; Kathikas for lunch. Vasilikon and Sygkrasi wineries are minutes away. Winter: trail in the morning, village lunch after.","Le village de Kathikas sur la boucle de l’Akamas. Tavernes traditionnelles ; mezze, vin local. The Farmyard est la vedette — réservez à l’avance ; d’autres offrent une table plus simple. Combinez Adonis, Aphrodite ou Smigies le matin ; Kathikas pour déjeuner. Les domaines Vasilikon et Sygkrasi sont à quelques minutes. L’hiver : sentier le matin, déjeuner de village ensuite."
"data.restaurants.kathikas-tavernas.localSecret","new","","Kathikas sits on the loop. Meze, wine. The Farmyard or simpler spots. Vasilikon and Sterna wineries nearby.","Kathikas est posé sur la boucle. Mezze, vin. The Farmyard ou des adresses plus simples. Les domaines Vasilikon et Sterna tout près."
"data.restaurants.kathikas-tavernas.openingHours","new","","Tavernas typically 12–15:30, 19–22","Tavernes en général 12–15:30, 19–22"
"data.restaurants.kathikas-tavernas.parking","new","","Village parking.","Parking du village."
"data.restaurants.kathikas-tavernas.transport","new","","Kathikas village. On the Akamas–Laona loop. ~35 min from Paphos.","Village de Kathikas. Sur la boucle Akamas–Laona. ~35 min de Paphos."
"data.restaurants.kathikas-tavernas.winterTip","new","","Akamas loop. Trail in the morning, Kathikas lunch. The Farmyard books up; reserve 1–2 days ahead.","Boucle de l’Akamas. Sentier le matin, déjeuner à Kathikas. The Farmyard affiche vite complet ; réservez 1–2 jours à l’avance."
"data.restaurants.kiti-tavernas.bestTimeToVisit","new","","Lunch; after morning at church","Déjeuner ; après la matinée à l’église"
"data.restaurants.kiti-tavernas.description","new","","Post-Angeloktisti church. The Byzantine church of Angeloktisti in Kiti draws visitors; the village tavernas do lunch. Simple Cypriot fare, meze, village pace. Church first—the 6th-century mosaic is one of the oldest in the eastern Mediterranean—then lunch. Combine with Zygi for fish or Lefkara for lace. Larnaca Salt Lake and Cape Greco are within reach.","Après l’église Angeloktisti. L’église byzantine Angeloktisti de Kiti attire les visiteurs ; les tavernes du village assurent le déjeuner. Cuisine chypriote simple, mezze, rythme de village. L’église d’abord — la mosaïque du VIe siècle est l’une des plus anciennes de la Méditerranée orientale —, puis le déjeuner. Combinez avec Zygi pour le poisson ou Lefkara pour la dentelle. Le lac salé de Larnaca et le cap Greco sont à portée."
"data.restaurants.kiti-tavernas.localSecret","new","","The Angeloktisti mosaics, then village lunch. Kiti rewards the slow. Most tour buses skip it.","Les mosaïques d’Angeloktisti, puis le déjeuner au village. Kiti récompense les lents. La plupart des cars le sautent."
"data.restaurants.kiti-tavernas.openingHours","new","","Tavernas typically 12–15:30, 19–22","Tavernes en général 12–15:30, 19–22"
"data.restaurants.kiti-tavernas.parking","new","","Village; near church.","Au village ; près de l’église."
"data.restaurants.kiti-tavernas.transport","new","","Kiti village, near Larnaca airport. ~15 min from Larnaca.","Village de Kiti, près de l’aéroport de Larnaca. ~15 min de Larnaca."
"data.restaurants.kiti-tavernas.winterTip","new","","Church first, then lunch. Allow 40 min for the church. Combine with Zygi or Lefkara for a full day.","L’église d’abord, puis le déjeuner. Comptez 40 min pour l’église. Combinez avec Zygi ou Lefkara pour une journée pleine."
"data.restaurants.kouklia-cafe.bestTimeToVisit","new","","Lunch; after morning at Palaipafos","Déjeuner ; après la matinée à Palaipafos"
"data.restaurants.kouklia-cafe.description","new","","Ruins over your shoulder. Kouklia village sits beside Palaipafos, the ancient sanctuary of Aphrodite. The village cafés and tavernas offer simple Cypriot fare with a view of history. Coffee, meze, a slow lunch. Winter is quiet; the site and the village belong to those who take their time. Combine Palaipafos in the morning, Kouklia for lunch. Petra tou Romiou coastal path is nearby.","Des ruines par-dessus l’épaule. Le village de Kouklia jouxte Palaipafos, l’antique sanctuaire d’Aphrodite. Les cafés et tavernes du village offrent une cuisine chypriote simple avec vue sur l’histoire. Café, mezze, un déjeuner lent. L’hiver est calme ; le site et le village appartiennent à ceux qui prennent leur temps. Combinez Palaipafos le matin, Kouklia pour déjeuner. Le sentier côtier de Petra tou Romiou est tout près."
"data.restaurants.kouklia-cafe.localSecret","new","","The ruins over your shoulder. Simple fare, ancient setting. Kouklia rewards the patient. Tomb of Kings and Pafos mosaics are a short drive.","Les ruines par-dessus l’épaule. Cuisine simple, décor antique. Kouklia récompense les patients. Les Tombeaux des Rois et les mosaïques de Paphos sont à un court trajet."
"data.restaurants.kouklia-cafe.openingHours","new","","Cafés and tavernas; typically 9–18 or lunch hours","Cafés et tavernes ; en général 9–18 ou aux heures du déjeuner"
"data.restaurants.kouklia-cafe.parking","new","","Village; near ancient site.","Dans le village ; près du site antique."
"data.restaurants.kouklia-cafe.transport","new","","Kouklia village, near Palaipafos. ~25 min from Paphos.","Village de Kouklia, près de Palaipafos. ~25 min de Paphos."
"data.restaurants.kouklia-cafe.winterTip","new","","Quiet in winter. Palaipafos in the morning, Kouklia for coffee or lunch. Simple fare, ancient setting.","Calme l’hiver. Palaipafos le matin, Kouklia pour un café ou un déjeuner. Cuisine simple, décor antique."
"data.restaurants.kourion-tavernas.bestTimeToVisit","new","","Lunch; after morning at Kourion","Déjeuner ; après la matinée à Kourion"
"data.restaurants.kourion-tavernas.description","new","","Episkopi village near Kourion. Tavernas with views of the ancient site. Meze, local wine. Do Kourion ruins in the morning; Episkopi for lunch. Combine with Kolossi, Governor's Beach, or Zambartas winery. Winter: mild; the ruins glow in afternoon light. The theatre faces the sea.","Le village d’Episkopi, près de Kourion. Des tavernes avec vue sur le site antique. Mezze, vin local. Les ruines de Kourion le matin ; Episkopi pour déjeuner. Combinez avec Kolossi, Governor's Beach ou le domaine Zambartas. L’hiver : doux ; les ruines rougeoient dans la lumière de l’après-midi. Le théâtre fait face à la mer."
"data.restaurants.kourion-tavernas.localSecret","new","","Kourion from your table. Episkopi village. Ruins and meze. There's a bench at the far edge of the theatre—4pm in December, the light hits the ruins.","Kourion depuis votre table. Le village d’Episkopi. Ruines et mezze. Il y a un banc au bord du théâtre — à 16 h en décembre, la lumière frappe les ruines."
"data.restaurants.kourion-tavernas.openingHours","new","","Tavernas typically 12–15:30, 19–22","Tavernes en général 12–15:30, 19–22"
"data.restaurants.kourion-tavernas.parking","new","","Village and near Kourion.","Au village et près de Kourion."
"data.restaurants.kourion-tavernas.transport","new","","Episkopi village, near Kourion. ~25 min from Limassol.","Village d’Episkopi, près de Kourion. ~25 min de Limassol."
"data.restaurants.kourion-tavernas.winterTip","new","","Do Kourion in the morning. Episkopi for lunch. Ruins in afternoon light. Kolossi and Governor's Beach nearby.","Kourion le matin. Episkopi pour déjeuner. Les ruines dans la lumière de l’après-midi. Kolossi et Governor's Beach tout près."
"data.restaurants.kyrenia-tavernas.description","new","","Kyrenia harbour. Fish tavernas with castle views. The harbour is the heart. Winter: milder than the mountains; harbour stroll, fish lunch. Note: access from south Cyprus; check current routes. Combine with Bellapais, St Hilarion.","Le port de Kyrenia. Tavernes à poisson avec vue sur le château. Le port est le cœur. L’hiver : plus doux que les montagnes ; balade sur le port, poisson à midi. À noter : accès depuis le sud de Chypre ; vérifiez les itinéraires du moment. Combinez avec Bellapais, Saint-Hilarion."
"data.restaurants.kyrenia-tavernas.localSecret","new","","Harbour heart. Fish, views. Bellapais and St Hilarion nearby.","Le cœur, c’est le port. Poisson, panoramas. Bellapais et Saint-Hilarion tout près."
"data.restaurants.kyrenia-tavernas.winterTip","new","","Harbour and castle. Mild in winter. Check access.","Port et château. Doux l’hiver. Vérifiez l’accès."
"data.restaurants.larnaca-old-town.description","new","","Larnaca seafront and old town. Meze, fish, souvlaki. The Finikoudes promenade and the backstreets. Winter: mild; sit outside with a blanket. Combine with Salt Lake, Kiti, Choirokoitia, or Zygi. The city has its own rhythm.","Le front de mer et la vieille ville de Larnaca. Mezze, poisson, souvlaki. La promenade des Finikoudes et les ruelles. L’hiver : doux ; asseyez-vous dehors avec une couverture. Combinez avec le lac salé, Kiti, Choirokoitia ou Zygi. La ville a son propre rythme."
"data.restaurants.larnaca-old-town.localSecret","new","","Seafront and old town. Meze, fish. The city rhythm.","Front de mer et vieille ville. Mezze, poisson. Le rythme de la ville."
