"key","status","en_was","en","translation"
"data.restaurants.ayia-napa-tavernas.description","new","","Ayia Napa beyond the clubs. Village square tavernas, harbour fish spots. Winter: the resort quietens; authentic Cypriot dining emerges. Combine with Sea Caves, Cape Greco, Nissi Beach. The off-season reveals another side.","Agia Napa jenseits der Clubs. Tavernen am Dorfplatz, Fischadressen am Hafen. Winter: der Badeort wird still; echte zypriotische Küche tritt hervor. Kombinieren Sie mit den Meereshöhlen, Kap Greco, Nissi Beach. Die Nebensaison zeigt eine andere Seite."
"data.restaurants.ayia-napa-tavernas.localSecret","new","","Beyond the clubs. Village square, fish. Winter reveals authenticity.","Jenseits der Clubs. Dorfplatz, Fisch. Der Winter zeigt das Echte."
"data.restaurants.ayia-napa-tavernas.winterTip","new","","Off-season Ayia Napa. Village square, harbour. Another side.","Agia Napa außerhalb der Saison. Dorfplatz, Hafen. Eine andere Seite."
"data.restaurants.cor-gastronomy.bestTimeToVisit","new","","Dinner; book ahead","Abendessen; vorab buchen"
"data.restaurants.cor-gastronomy.description","new","","Wiz 50 Best #2. International casual fine dining. French-inspired cuisine with Mediterranean fusion by Chef Christodoros Theofanou. Award-winning. Winter terrace when it's mild. Reserve ahead. A notch below The Polo in formality but top-tier in execution.","Wiz 50 Best Nr. 2. Internationales Casual Fine Dining. Französisch inspirierte Küche mit mediterraner Fusion von Chef Christodoros Theofanou. Preisgekrönt. Winterterrasse bei mildem Wetter. Reservieren Sie voraus. Eine Stufe legerer als The Polo, in der Ausführung Spitzenklasse."
"data.restaurants.cor-gastronomy.localSecret","new","","French-inspired with Mediterranean fusion. Top-tier execution. Winter terrace.","Französisch inspiriert mit mediterraner Fusion. Spitzenklasse in der Ausführung. Winterterrasse."
"data.restaurants.cor-gastronomy.winterTip","new","","Award-winning. Winter terrace when mild. Reserve ahead.","Preisgekrönt. Winterterrasse bei mildem Wetter. Vorab reservieren."
"data.restaurants.governors-beach-tavernas.bestTimeToVisit","new","","Lunch; after Kourion or Kolossi","Mittags; nach Kourion oder Kolossi"
"data.restaurants.governors-beach-tavernas.description","new","","White cliffs above dark volcanic sand. The tavernas perch on the cliffs; they serve fresh fish and meze. On a mild December afternoon you can sit outside with a blanket. The fish is fresh, the wine flows. One of the best winter lunch spots on the coast. The contrast—white cliffs, dark sand—is striking in winter light. Combine with Kourion or Kolossi in the morning, fish at lunch. Cape Greco trail or Choirokoitia are within reach for a full day.","Weiße Klippen über dunklem Vulkansand. Die Tavernen thronen auf den Klippen; serviert werden frischer Fisch und Meze. An einem milden Dezembernachmittag sitzt man draußen mit einer Decke. Der Fisch ist frisch, der Wein fließt. Einer der besten Winter-Lunchplätze der Küste. Der Kontrast — weiße Klippen, dunkler Sand — ist im Winterlicht frappierend. Kombinieren Sie Kourion oder Kolossi am Morgen, Fisch zum Mittag. Der Cape-Greco-Pfad oder Choirokoitia liegen für einen vollen Tag in Reichweite."
"data.restaurants.governors-beach-tavernas.localSecret","new","","Find a cove. Or settle at a taverna. The white cliffs and dark sand. On a mild December afternoon, sit outside. Watch the sea. Fifteen minutes from Kourion.","Finden Sie eine Bucht. Oder lassen Sie sich in einer Taverne nieder. Die weißen Klippen und der dunkle Sand. An einem milden Dezembernachmittag draußen sitzen. Aufs Meer schauen. Fünfzehn Minuten von Kourion."
"data.restaurants.governors-beach-tavernas.openingHours","new","","Tavernas typically 12–15:30, 19–23","Tavernen meist 12–15:30, 19–23"
"data.restaurants.governors-beach-tavernas.parking","new","","Cliff and beach parking.","Parken an Klippe und Strand."
"data.restaurants.governors-beach-tavernas.transport","new","","Governor's Beach, between Limassol and Larnaca. ~20 min from Limassol.","Governor's Beach, zwischen Limassol und Larnaka. ~20 Min. von Limassol."
"data.restaurants.governors-beach-tavernas.winterTip","new","","Sit outside with a blanket on mild December days. The cliff tavernas stay open. Ruins in the morning, fish at lunch.","Sitzen Sie an milden Dezembertagen draußen mit einer Decke. Die Klippen-Tavernen bleiben offen. Ruinen am Morgen, Fisch zum Mittag."
"data.restaurants.kakopetria-trout.bestTimeToVisit","new","","Lunch; after morning trail","Mittags; nach dem Morgenpfad"
"data.restaurants.kakopetria-trout.description","new","","River setting. Psaróvrasto—trout poached in wine and herbs. Kakopetria's trout tavernas line the Kryos Potamos. Do Caledonia Falls, Kryos Potamos loop, or Kampos tou Livadiou in the morning; Kakopetria for lunch. The village knows hikers. Fireplace, mountain air, the sound of the river. Winter: cosy inside.","Flusskulisse. Psaróvrasto — Forelle, in Wein und Kräutern pochiert. Kakopetrias Forellentavernen säumen den Kryos Potamos. Morgens Caledonia-Fälle, Kryos-Potamos-Runde oder Kampos tou Livadiou; Kakopetria zum Mittag. Das Dorf kennt Wanderer. Kamin, Bergluft, das Rauschen des Flusses. Winter: drinnen ist es behaglich."
"data.restaurants.kakopetria-trout.localSecret","new","","Psaróvrasto. Trout, wine, herbs. The river runs past. Kakopetria knows hikers. Galata's UNESCO painted churches are minutes away—allow time to wander.","Psaróvrasto. Forelle, Wein, Kräuter. Der Fluss zieht vorbei. Kakopetria kennt Wanderer. Die bemalten UNESCO-Kirchen von Galata sind Minuten entfernt — planen Sie Zeit zum Bummeln ein."
"data.restaurants.kakopetria-trout.openingHours","new","","Typically 12–15:30, 19–22; call in winter","Meist 12–15:30, 19–22; im Winter anrufen"
"data.restaurants.kakopetria-trout.parking","new","","Village parking; some tavernas by the river.","Dorfparkplätze; einige Tavernen am Fluss."
"data.restaurants.kakopetria-trout.transport","new","","Kakopetria village, Solea Valley. ~55 min from Limassol.","Dorf Kakopetria, Solea-Tal. ~55 Min. von Limassol."
"data.restaurants.kakopetria-trout.winterTip","new","","Do Caledonia or Kryos Potamos in the morning. Kakopetria for lunch. Psaróvrasto—trout poached in wine and herbs.","Morgens Caledonia oder Kryos Potamos. Kakopetria zum Mittag. Psaróvrasto — Forelle, in Wein und Kräutern pochiert."
"data.restaurants.kathikas-tavernas.bestTimeToVisit","new","","Lunch; after morning trail","Mittags; nach dem Morgenpfad"
"data.restaurants.kathikas-tavernas.description","new","","Kathikas village on the Akamas loop. Traditional tavernas; meze, local wine. The Farmyard is the star—book ahead; others offer simpler fare. Combine with Adonis, Aphrodite, or Smigies in the morning; Kathikas for lunch. Vasilikon and Sygkrasi wineries are minutes away. Winter: trail in the morning, village lunch after.","Das Dorf Kathikas auf dem Akamas-Rundweg. Traditionelle Tavernen; Meze, lokaler Wein. The Farmyard ist der Star — vorab buchen; andere bieten Schlichteres. Kombinieren Sie Adonis, Aphrodite oder Smigies am Morgen; Kathikas zum Mittag. Die Weingüter Vasilikon und Sygkrasi sind Minuten entfernt. Winter: morgens der Pfad, danach Mittagessen im Dorf."
"data.restaurants.kathikas-tavernas.localSecret","new","","Kathikas sits on the loop. Meze, wine. The Farmyard or simpler spots. Vasilikon and Sterna wineries nearby.","Kathikas liegt auf dem Rundweg. Meze, Wein. The Farmyard oder schlichtere Adressen. Die Weingüter Vasilikon und Sterna sind nah."
"data.restaurants.kathikas-tavernas.openingHours","new","","Tavernas typically 12–15:30, 19–22","Tavernen meist 12–15:30, 19–22"
"data.restaurants.kathikas-tavernas.parking","new","","Village parking.","Dorfparkplätze."
"data.restaurants.kathikas-tavernas.transport","new","","Kathikas village. On the Akamas–Laona loop. ~35 min from Paphos.","Dorf Kathikas. Auf dem Akamas-Laona-Rundweg. ~35 Min. von Paphos."
"data.restaurants.kathikas-tavernas.winterTip","new","","Akamas loop. Trail in the morning, Kathikas lunch. The Farmyard books up; reserve 1–2 days ahead.","Akamas-Rundweg. Morgens der Pfad, Kathikas zum Mittag. The Farmyard ist schnell ausgebucht; 1–2 Tage vorher reservieren."
"data.restaurants.kiti-tavernas.bestTimeToVisit","new","","Lunch; after morning at church","Mittags; nach dem Morgen in der Kirche"
"data.restaurants.kiti-tavernas.description","new","","Post-Angeloktisti church. The Byzantine church of Angeloktisti in Kiti draws visitors; the village tavernas do lunch. Simple Cypriot fare, meze, village pace. Church first—the 6th-century mosaic is one of the oldest in the eastern Mediterranean—then lunch. Combine with Zygi for fish or Lefkara for lace. Larnaca Salt Lake and Cape Greco are within reach.","Nach der Angeloktisti-Kirche. Die byzantinische Kirche Angeloktisti in Kiti zieht Besucher an; die Dorftavernen übernehmen das Mittagessen. Einfache zypriotische Küche, Meze, Dorftempo. Erst die Kirche — das Mosaik aus dem 6. Jahrhundert ist eines der ältesten des östlichen Mittelmeers —, dann Mittagessen. Kombinieren Sie mit Zygi für Fisch oder Lefkara für Spitze. Der Salzsee von Larnaka und Kap Greco liegen in Reichweite."
"data.restaurants.kiti-tavernas.localSecret","new","","The Angeloktisti mosaics, then village lunch. Kiti rewards the slow. Most tour buses skip it.","Die Angeloktisti-Mosaike, dann Mittagessen im Dorf. Kiti belohnt die Langsamen. Die meisten Reisebusse lassen es aus."
"data.restaurants.kiti-tavernas.openingHours","new","","Tavernas typically 12–15:30, 19–22","Tavernen meist 12–15:30, 19–22"
"data.restaurants.kiti-tavernas.parking","new","","Village; near church.","Im Dorf; nahe der Kirche."
"data.restaurants.kiti-tavernas.transport","new","","Kiti village, near Larnaca airport. ~15 min from Larnaca.","Dorf Kiti, nahe dem Flughafen Larnaka. ~15 Min. von Larnaka."
"data.restaurants.kiti-tavernas.winterTip","new","","Church first, then lunch. Allow 40 min for the church. Combine with Zygi or Lefkara for a full day.","Erst die Kirche, dann Mittagessen. 40 Min. für die Kirche einplanen. Kombinieren Sie mit Zygi oder Lefkara für einen vollen Tag."
"data.restaurants.kouklia-cafe.bestTimeToVisit","new","","Lunch; after morning at Palaipafos","Mittags; nach dem Morgen in Palaipafos"
"data.restaurants.kouklia-cafe.description","new","","Ruins over your shoulder. Kouklia village sits beside Palaipafos, the ancient sanctuary of Aphrodite. The village cafés and tavernas offer simple Cypriot fare with a view of history. Coffee, meze, a slow lunch. Winter is quiet; the site and the village belong to those who take their time. Combine Palaipafos in the morning, Kouklia for lunch. Petra tou Romiou coastal path is nearby.","Ruinen über der Schulter. Das Dorf Kouklia liegt neben Palaipafos, dem antiken Heiligtum der Aphrodite. Cafés und Tavernen des Dorfes bieten einfache zypriotische Küche mit Blick auf Geschichte. Kaffee, Meze, ein langsames Mittagessen. Der Winter ist still; Stätte und Dorf gehören denen, die sich Zeit nehmen. Kombinieren Sie Palaipafos am Morgen, Kouklia zum Mittag. Der Küstenpfad Petra tou Romiou ist nah."
"data.restaurants.kouklia-cafe.localSecret","new","","The ruins over your shoulder. Simple fare, ancient setting. Kouklia rewards the patient. Tomb of Kings and Pafos mosaics are a short drive.","Die Ruinen über der Schulter. Einfache Küche, antike Kulisse. Kouklia belohnt die Geduldigen. Königsgräber und Pafos-Mosaike sind eine kurze Fahrt entfernt."
"data.restaurants.kouklia-cafe.openingHours","new","","Cafés and tavernas; typically 9–18 or lunch hours","Cafés und Tavernen; meist 9–18 oder Mittagszeit"
"data.restaurants.kouklia-cafe.parking","new","","Village; near ancient site.","Im Dorf; nahe der antiken Stätte."
"data.restaurants.kouklia-cafe.transport","new","","Kouklia village, near Palaipafos. ~25 min from Paphos.","Dorf Kouklia, bei Palaipafos. ~25 Min. von Paphos."
"data.restaurants.kouklia-cafe.winterTip","new","","Quiet in winter. Palaipafos in the morning, Kouklia for coffee or lunch. Simple fare, ancient setting.","Still im Winter. Palaipafos am Morgen, Kouklia für Kaffee oder Mittagessen. Einfache Küche, antike Kulisse."
"data.restaurants.kourion-tavernas.bestTimeToVisit","new","","Lunch; after morning at Kourion","Mittags; nach dem Morgen in Kourion"
"data.restaurants.kourion-tavernas.description","new","","Episkopi village near Kourion. Tavernas with views of the ancient site. Meze, local wine. Do Kourion ruins in the morning; Episkopi for lunch. Combine with Kolossi, Governor's Beach, or Zambartas winery. Winter: mild; the ruins glow in afternoon light. The theatre faces the sea.","Das Dorf Episkopi bei Kourion. Tavernen mit Blick auf die antike Stätte. Meze, lokaler Wein. Morgens die Ruinen von Kourion; Episkopi zum Mittag. Kombinieren Sie mit Kolossi, Governor's Beach oder dem Weingut Zambartas. Winter: mild; die Ruinen glühen im Nachmittagslicht. Das Theater blickt aufs Meer."
